Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Access Type,Source,EID
"Fomin, M.E., Beyer, A.I., Muench, M.O.","6602860943;54413799700;7006513213;","Human fetal liver cultures support multiple cell lineages that can engraft immunodeficient mice",2017,"Open Biology","7","12", 170108,"","",,3,"10.1098/rsob.170108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039750171&doi=10.1098%2frsob.170108&partnerID=40&md5=dad6b3090b88b16b6a1b46a0001cbb6c",Article,"Final",Open Access,Scopus,2-s2.0-85039750171
"Robinson, H.P.C., Li, L.","56213219800;55639394500;","Autocrine, paracrine and necrotic NMDA receptor signalling in mouse pancreatic neuroendocrine tumour cells",2017,"Open Biology","7","12", 170221,"","",,3,"10.1098/rsob.170221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039742082&doi=10.1098%2frsob.170221&partnerID=40&md5=833a116b3590ca6f3e2846aaf72ba8c4",Article,"Final",Open Access,Scopus,2-s2.0-85039742082
"Jani, M., Sengupta, S., Hu, K., Azad, R.K.","57191336173;57191883100;57200116420;7007181772;","Deciphering pathogenicity and antibiotic resistance islands in methicillin-resistant Staphylococcus aureus genomes",2017,"Open Biology","7","12", 170094,"","",,3,"10.1098/rsob.170094","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039715573&doi=10.1098%2frsob.170094&partnerID=40&md5=5bc8b30cfda357f4e7bc951cb549c341",Article,"Final",Open Access,Scopus,2-s2.0-85039715573
"Ámon, J., Fernández-Martín, R., Bokor, E., Cultrone, A., Kelly, J.M., Flipphi, M., Scazzocchio, C., Hamari, Z.","57200113033;6603364227;57200108476;16041454400;56234384400;6602729067;56273463500;6602675780;","A eukaryotic nicotinate-inducible gene cluster: Convergent evolution in fungi and bacteria",2017,"Open Biology","7","12", 170199,"","",,4,"10.1098/rsob.170199","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039712794&doi=10.1098%2frsob.170199&partnerID=40&md5=7b88542cbc665912b097edf96ed79f08",Article,"Final",Open Access,Scopus,2-s2.0-85039712794
"Frost, G.R., Li, Y.-M.","57194696701;36548525900;","The role of astrocytes in amyloid production and Alzheimer's disease",2017,"Open Biology","7","12", 170228,"","",,35,"10.1098/rsob.170228","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039703690&doi=10.1098%2frsob.170228&partnerID=40&md5=67f0c6b410efe72ddd657c89799c8e0c",Review,"Final",Open Access,Scopus,2-s2.0-85039703690
"Kawano, R., Ohta, K., Lupo, G.","10638875900;7403540289;7005597771;","Cadherin-7 enhances Sonic Hedgehog signalling by preventing Gli3 repressor formation during neural tube patterning",2017,"Open Biology","7","12", 170225,"","",,,"10.1098/rsob.170225","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039698023&doi=10.1098%2frsob.170225&partnerID=40&md5=539e32e6d42999d338cbca598c97d1d7",Article,"Final",Open Access,Scopus,2-s2.0-85039698023
"Baker, D.A., Drought, L.G., Flueck, C., Nofal, S.D., Patel, A., Penzo, M., Walker, E.M.","57202524416;55860094400;26422045900;57199402229;55566971700;55209839900;57195575352;","Cyclic nucleotide signalling in malaria parasites",2017,"Open Biology","7","12", 170213,"","",,11,"10.1098/rsob.170213","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039697012&doi=10.1098%2frsob.170213&partnerID=40&md5=8530562b0cdc716e3efa520844a3dd52",Article,"Final",Open Access,Scopus,2-s2.0-85039697012
"Draoui, N., De Zeeuw, P., Carmeliet, P.","24777974900;56605990100;7101979069;","Angiogenesis revisited from a metabolic perspective: Role and therapeutic implications of endothelial cell metabolism",2017,"Open Biology","7","12", 170219,"","",,15,"10.1098/rsob.170219","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039695499&doi=10.1098%2frsob.170219&partnerID=40&md5=ed4c402f7e49b81517dc5b80802ffa38",Article,"Final",Open Access,Scopus,2-s2.0-85039695499
[No author name available],[No author id available],"Correction to: Interactions of the Bacillus subtilis DnaE polymerase with replisomal proteins modulate its activity and fidelity (Open Biology (2017) 7 (170146) DOI: 10.1098/rsob.170146)",2017,"Open Biology","7","11", 170234,"","",,,"10.1098/rsob.170234","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034242497&doi=10.1098%2frsob.170234&partnerID=40&md5=bf2d5b9fedfef11d475fb4e2a6e178f0",Erratum,"Final",Open Access,Scopus,2-s2.0-85034242497
"Carrillo, D., Munõz, J.P., Huerta, H., Leal, G., Corvalán, A., León, O., Calaf, G.M., Urzúa, U., Boccardo, E., Tapia, J.C., Aguayo, F.","56111779600;35262563200;56685311500;57197709359;6602269865;7004479921;7004100673;55941541300;8770419000;7005419978;6603489814;","Upregulation of PIR gene expression induced by human papillomavirus E6 and E7 in epithelial oral and cervical cells",2017,"Open Biology","7","11", 170111,"","",,5,"10.1098/rsob.170111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034116934&doi=10.1098%2frsob.170111&partnerID=40&md5=b98441f1b94017c2fb69eda1885e05a0",Article,"Final",Open Access,Scopus,2-s2.0-85034116934
"Yuan, R., Zhang, S., Yu, J., Huang, Y., Lu, D., Cheng, R., Huang, S., Ao, P., Zheng, S., Hood, L., Zhu, X.","36664127400;23391621200;8550923600;37026156700;57197719079;57197717406;57203808501;7003578999;7403146372;36484488700;55696689100;","Beyond cancer genes: Colorectal cancer as robust intrinsic states formed by molecular interactions",2017,"Open Biology","7","11", 170169,"","",,1,"10.1098/rsob.170169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034109290&doi=10.1098%2frsob.170169&partnerID=40&md5=dab2ad057dba44dcd6c93eb1e5e10811",Article,"Final",Open Access,Scopus,2-s2.0-85034109290
"Pavelin, J., McCormick, D., Chiweshe, S., Ramachandran, S., Lin, Y.-T., Grey, F.","56012879400;57197715126;56012540900;57209156947;57194441506;8557365000;","Cellular v-ATPase is required for virion assembly compartment formation in human cytomegalovirus infection",2017,"Open Biology","7","11", 160298,"","",,2,"10.6084/m9.figshare.c.3904894","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034099268&doi=10.6084%2fm9.figshare.c.3904894&partnerID=40&md5=dc8ad0602539b14339aee362a597cf66",Article,"Final",,Scopus,2-s2.0-85034099268
"Sarell, C.J., Quarterman, E., Yip, D.C.-M., Terry, C., Nicoll, A.J., Wadsworth, J.D.F., Farrow, M.A., Walsh, D.M., Collinge, J.","26665742100;37021855000;57197705145;56024886800;26666964400;7101641284;7003918802;7402053531;57203103373;","Soluble Aβ aggregates can inhibit prion propagation",2017,"Open Biology","7","11", 170158,"","",,4,"10.1098/rsob.170158","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034085430&doi=10.1098%2frsob.170158&partnerID=40&md5=a4847d1ee67aa4b3a8c689b81ed99349",Article,"Final",Open Access,Scopus,2-s2.0-85034085430
"Schleicher, K., Porter, M., Ten Have, S., Sundaramoorthy, R., Porter, I.M., Swedlow, J.R.","55817282900;57197207639;26030060500;13104756800;7004760844;7003748144;","The Ndc80 complex targets Bod1 to human mitotic kinetochores",2017,"Open Biology","7","11", 170099,"","",,3,"10.1098/rsob.170099","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034085373&doi=10.1098%2frsob.170099&partnerID=40&md5=0484a9c9a615f010066a231a712dfd02",Article,"Final",Open Access,Scopus,2-s2.0-85034085373
"Stubenrauch, C.J., Dougan, G., Lithgow, T., Heinz, E.","54409473400;7102366949;7004149745;7103228602;","Constraints on lateral gene transfer in promoting fimbrial usher protein diversity and function",2017,"Open Biology","7","11", 170144,"","",,4,"10.1098/rsob.170144","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034079863&doi=10.1098%2frsob.170144&partnerID=40&md5=cfa0277d27ec10777483fa206231fde2",Article,"Final",Open Access,Scopus,2-s2.0-85034079863
"Häuslein, I., Sahr, T., Escoll, P., Klausner, N., Eisenreich, W., Buchrieser, C.","55954076800;8292980300;6603481451;57197706002;7006598190;7003363257;","Legionella pneumophila CsrA regulates a metabolic switch from amino acid to glycerolipid metabolism",2017,"Open Biology","7","11", 170149,"","",,7,"10.1098/rsob.170149","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034076650&doi=10.1098%2frsob.170149&partnerID=40&md5=ca01386ef9594f5bbe32346734b0f028",Article,"Final",Open Access,Scopus,2-s2.0-85034076650
"Vollmer, J., Casares, F., Iber, D.","57189050061;7004567891;6508276829;","Growth and size control during development",2017,"Open Biology","7","11", 170190,"","",,10,"10.1098/rsob.170190","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034070512&doi=10.1098%2frsob.170190&partnerID=40&md5=bad6032bdb4fa4190e60155239a71835",Review,"Final",Open Access,Scopus,2-s2.0-85034070512
"Hackinger, S., Zeggini, E.","56194504800;57203258251;","Statistical methods to detect pleiotropy in human complex traits",2017,"Open Biology","7","11", 170125,"","",,11,"10.1098/rsob.170125","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034038470&doi=10.1098%2frsob.170125&partnerID=40&md5=404fd016187395b2d773a6375e44f448",Review,"Final",Open Access,Scopus,2-s2.0-85034038470
"Mitchison, T.J., Pineda, J., Shi, J., Florian, S.","56761086700;57197723799;55236617700;8618616200;","Is inflammatory micronucleation the key to a successful anti-mitotic cancer drug?",2017,"Open Biology","7","11", 170182,"","",,10,"10.1098/rsob.170182","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034037518&doi=10.1098%2frsob.170182&partnerID=40&md5=00ce5cb2b69473ce8fa92e2c1d52c5fe",Review,"Final",Open Access,Scopus,2-s2.0-85034037518
"Bradshaw, N.J., Ukkola-Vuoti, L., Pankakoski, M., Zheutlin, A.B., Ortega-Alonso, A., Torniainen-Holm, M., Sinha, V., Therman, S., Paunio, T., Suvisaari, J., Lönnqvist, J., Cannon, T.D., Haukka, J., Hennah, W.","7003314018;37111410000;37051157100;54988155000;15060517700;57192872469;56637856900;35243657800;7003887598;35238930800;55941626300;7102610264;35268443600;6506305368;","The NDE1 genomic locus can affect treatment of psychiatric illness through gene expression changes related to microRNA-484",2017,"Open Biology","7","11", 170153,"","",,3,"10.1098/rsob.170153","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034021002&doi=10.1098%2frsob.170153&partnerID=40&md5=e43ff13ccf666fcd3e06850d21d93558",Article,"Final",Open Access,Scopus,2-s2.0-85034021002
"Joseph, P.R.B., Sawant, K.V., Rajarathnam, K.","24341111200;14623216500;7003924765;","Heparin-bound chemokine CXCL8 monomer and dimer are impaired for CXCR1 and CXCR2 activation: Implications for gradients and neutrophil trafficking",2017,"Open Biology","7","11", 170168,"","",,10,"10.1098/rsob.170168","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034016367&doi=10.1098%2frsob.170168&partnerID=40&md5=985820ce505315604a76c7b65d8fb4ff",Article,"Final",Open Access,Scopus,2-s2.0-85034016367
"Ponsuksili, S., Trakooljul, N., Hadlich, F., Haack, F., Murani, E., Wimmers, K.","7003807140;6506803226;25723118700;57193921379;8331053600;56275131400;","Genetic architecture and regulatory impact on hepatic microRNA expression linked to immune and metabolic traits",2017,"Open Biology","7","11", 170101,"","",,2,"10.1098/rsob.170101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034015175&doi=10.1098%2frsob.170101&partnerID=40&md5=93bc9710915886b4452e24d24c8a90a2",Article,"Final",Open Access,Scopus,2-s2.0-85034015175
"Loxley, G.M., Unsworth, J., Turton, M.J., Jebb, A., Lilley, K.S., Simpson, D.M., Rigden, D.J., Hurst, J.L., Beynon, R.J.","57193416181;14025111900;56334703100;57195613445;7007045074;7402412595;7005750773;7202860744;35483035000;","Glareosin: A novel sexually dimorphic urinary lipocalin in the bank vole, Myodes glareolus",2017,"Open Biology","7","9", 170135,"","",,1,"10.1098/rsob.170135","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029222035&doi=10.1098%2frsob.170135&partnerID=40&md5=ff51cad766310379695f70429d19a6b4",Article,"Final",Open Access,Scopus,2-s2.0-85029222035
"Perland, E., Bagchi, S., Klaesson, A., Fredriksson, R.","56374999100;20435794800;56348753500;6701729900;","Characteristics of 29 novel atypical solute carriers of major facilitator superfamily type: Evolutionary conservation, predicted structure and neuronal co-expression",2017,"Open Biology","7","9", 170142,"","",,7,"10.1098/rsob.170142","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029215042&doi=10.1098%2frsob.170142&partnerID=40&md5=67c613657f87f4becfc3302ec1839ea3",Article,"Final",Open Access,Scopus,2-s2.0-85029215042
"Zandawala, M., Moghul, I., Guerra, L.A.Y., Delroisse, J., Abylkassimova, N., Hugall, A.F., O’Hara, T.D., Elphick, M.R.","36492626000;57188684966;57195611177;55937893100;57195611961;6603555022;57194875607;7006799505;","Discovery of novel representatives of bilaterian neuropeptide families and reconstruction of neuropeptide precursor evolution in ophiuroid echinoderms",2017,"Open Biology","7","9", 170129,"","",,19,"10.1098/rsob.170129","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029213510&doi=10.1098%2frsob.170129&partnerID=40&md5=a83aaed542af49d373acea1dd6c07bd7",Article,"Final",Open Access,Scopus,2-s2.0-85029213510
"Paschalis, V., Chatelier, E.L., Green, M., Képès, F., Soultanas, P., Janniere, L.","57192807788;6507937169;35200588400;7003754962;6701834586;6701812664;","Interactions of the Bacillus subtilis DnaE polymerase with replisomal proteins modulate its activity and fidelity",2017,"Open Biology","7","9", 170146,"","",,5,"10.1098/rsob.170146","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029213038&doi=10.1098%2frsob.170146&partnerID=40&md5=bc6b16ed5796462151568fd2fd22b78b",Article,"Final",Open Access,Scopus,2-s2.0-85029213038
"Knight, S.B., Crosbie, P.A., Balata, H., Chudziak, J., Hussell, T., Dive, C.","57195611036;8550801400;56743277800;57041010300;7004205629;7004424860;","Progress and prospects of early detection in lung cancer",2017,"Open Biology","7","9", 170070,"","",,47,"10.1098/rsob.170070","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029212295&doi=10.1098%2frsob.170070&partnerID=40&md5=1b280fe0a53cf53fd983767c0f9fccdb",Article,"Final",Open Access,Scopus,2-s2.0-85029212295
"Wang, K., Chen, Y.-Q., Salido, M.M., Kohli, G.S., Kong, J.-L., Liang, H.-J., Yao, Z.-T., Xie, Y.-T., Wu, H.-Y., Cai, S.-Q., Drautz-Moses, D.I., Darling, A.E., Schuster, S.C., Yang, L., Ding, Y.","57051619800;7601426396;57132408100;36461293500;24376881300;55881014700;56585210200;57195615179;55575428100;55512330800;56705447400;8974024600;7202029217;55625636600;55846442700;","The rapid in vivo evolution of Pseudomonas aeruginosa in ventilator-associated pneumonia patients leads to attenuated virulence",2017,"Open Biology","7","9", 170029,"","",,8,"10.1098/rsob.170029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029212010&doi=10.1098%2frsob.170029&partnerID=40&md5=97414eb259a5c9249d6c8f0cae9fa53b",Article,"Final",Open Access,Scopus,2-s2.0-85029212010
"Kudou, K., Komatsu, T., Nogami, J., Maehara, K., Harada, A., Saeki, H., Oki, E., Maehara, Y., Ohkawa, Y.","57057277200;38862106500;57192984790;54380336700;35503273400;55994458500;34572593400;35371979200;8415064400;","The requirement of Mettl3-promoted MyoD mRNA maintenance in proliferative myoblasts for skeletal muscle differentiation",2017,"Open Biology","7","9", 170119,"","",,11,"10.1098/rsob.170119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029210528&doi=10.1098%2frsob.170119&partnerID=40&md5=e89ef80ac6f6b0296ae5c781b4be0d8a",Article,"Final",Open Access,Scopus,2-s2.0-85029210528
"Thiel, D., Bauknecht, P., Jeákely, G., Hejnol, A.","57195483524;56721278700;57195486120;14055892400;","An ancient FMRFamide-related peptide-receptor pair induces defence behaviour in a brachiopod larva",2017,"Open Biology","7","8", 170136,"","",,4,"10.1098/rsob.170136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028444008&doi=10.1098%2frsob.170136&partnerID=40&md5=0470812df74660728d4068711dfc3ca0",Article,"Final",Open Access,Scopus,2-s2.0-85028444008
"Habersetzer, J., Moore, K., Cherry, J., Buchanan, G., Stansfeld, P.J., Palmer, T.","57195485925;57195484442;57195487856;55553990100;8660862100;57209813082;","Substrate-triggered position switching of TatA and TatB during Tat transport in Escherichia coli",2017,"Open Biology","7","8", 170091,"","",,8,"10.1098/rsob.170091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028419658&doi=10.1098%2frsob.170091&partnerID=40&md5=6338de406efa70508a2c0a62ab97880b",Article,"Final",Open Access,Scopus,2-s2.0-85028419658
"Sun, X., Zhu, M.-J.","57191658556;7402909026;","AMP-activated protein kinase: A herapeutic target in intestinal diseases",2017,"Open Biology","7","8", 170104,"","",,9,"10.1098/rsob.170104","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028412613&doi=10.1098%2frsob.170104&partnerID=40&md5=c8a3c717da110a0db4ec82e33e67298d",Article,"Final",Open Access,Scopus,2-s2.0-85028412613
"Ma, P., Ren, B., Yang, X., Sun, B., Liu, X., Kong, Q., Li, C., Mao, B.","55223473400;57195487204;56410167400;57193751962;57192212036;35747890400;35487956000;16444450000;","ZC4H2 stabilizes Smads to enhance BMP signalling, which is involved in neural development in Xenopus",2017,"Open Biology","7","8", 170122,"","",,1,"10.1098/rsob.170122","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028406520&doi=10.1098%2frsob.170122&partnerID=40&md5=cd38457c684b917178b3ca834c40bcc2",Article,"Final",Open Access,Scopus,2-s2.0-85028406520
"Mills, K.M., Szczerkowski, J.L.A., Habib, S.J.","7202875500;57195486111;57203218537;","Wnt ligand presentation and reception: From the stem cell niche to tissue engineering",2017,"Open Biology","7","8", 170140,"","",,5,"10.1098/rsob.170140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028387880&doi=10.1098%2frsob.170140&partnerID=40&md5=6eaf31ef6544035fdcd206337e24d33d",Review,"Final",Open Access,Scopus,2-s2.0-85028387880
"Di, Q., Lin, Q., Huang, Z., Chi, Y., Chen, X., Zhang, W., Zhang, Y.","57195486297;55356746500;53263787400;55355487400;57189988385;38863734500;39062519200;","Zebrafish nephrosin helps host defence against Escherichia coli infection",2017,"Open Biology","7","8", 170040,"","",,3,"10.1098/rsob.170040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028365735&doi=10.1098%2frsob.170040&partnerID=40&md5=70649fa9a703fd2fa6f851a33ef9a568",Article,"Final",Open Access,Scopus,2-s2.0-85028365735
"Cho, G., Kim, J., Park, C.G., Nislow, C., Weller, D.M., Kwak, Y.-S.","57194227149;55862545000;24758926600;6603107893;7102640452;26638804500;","Caryolan-1-ol, an antifungal volatile produced by Streptomyces spp., inhibits the endomembrane system of fungi",2017,"Open Biology","7","7", 170075,"","",,4,"10.1098/rsob.170075","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026914390&doi=10.1098%2frsob.170075&partnerID=40&md5=70b8174c22c4d7c08a8bd442c1cd1016",Article,"Final",Open Access,Scopus,2-s2.0-85026914390
